PN,Date,StockLevel
5840-0001-0181,2021-03-01,1561.0
5840-0001-0182,2021-03-01,21.0
5840-0001-0183,2021-03-01,24.0
5840-0001-0184,2021-03-01,25.0
5840-0003-0002,2021-03-01,55.0
5840-0003-0006,2021-03-01,406308.65
5840-0003-0007,2021-03-01,542150.0
5840-0003-0008,2021-03-01,90372.0
5840-0003-0011,2021-03-01,59.0
5840-0003-0012,2021-03-01,3.0
5840-0003-0013,2021-03-01,1.0
5840-0003-0014,2021-03-01,4.0
5840-0003-0017,2021-03-01,56.0
5840-0003-0018,2021-03-01,41.0
5840-0003-0019,2021-03-01,2.0
5840-0003-0020,2021-03-01,4.0
5840-0003-0021,2021-03-01,5.0
5840-0003-0022,2021-03-01,21.0
5840-0003-0023,2021-03-01,1.0
5840-0003-0027,2021-03-01,51832.700000000004
5840-0003-0030,2021-03-01,3.0
5840-0003-0031,2021-03-01,100000.0
5840-0003-0032,2021-03-01,885467.3999999999
5840-0003-0035,2021-03-01,407359.0
5840-0003-0039,2021-03-01,180300.0
5840-0003-0040,2021-03-01,1.0
5840-0003-0045,2021-03-01,1400.0
5840-0003-0047,2021-03-01,293316.2
5840-0003-0048,2021-03-01,382786.6
5840-0003-0049,2021-03-01,4688716.0
5840-0003-0050,2021-03-01,1.0
5840-0003-0051,2021-03-01,2389958.4
5840-0003-0052,2021-03-01,3189958.4
5840-0003-0053,2021-03-01,27.0
5840-0003-0055,2021-03-01,2000000.0
5840-0003-0056,2021-03-01,936512.0
5840-0003-0058,2021-03-01,70383.4
5840-0003-0060,2021-03-01,1.0
5840-0003-0062,2021-03-01,2450.0
5840-0003-0063,2021-03-01,5.0
5840-0003-0067,2021-03-01,341.0
5840-0003-0068,2021-03-01,63182.7
5840-0003-0069,2021-03-01,35.0
5840-0003-0070,2021-03-01,60000.0
5840-0004-0005,2021-03-01,593763.16
5840-0004-0006,2021-03-01,497315.0
5890-0001-0004,2021-03-01,300.0
5890-0001-0005,2021-03-01,9395.0
5890-0001-0007,2021-03-01,458.0
5890-0001-0009,2021-03-01,8.0
5890-0001-0011,2021-03-01,142.0
5890-0001-0012,2021-03-01,233.0
5890-0001-0014,2021-03-01,550.0
5890-0001-0016,2021-03-01,86.0
5890-0001-0017,2021-03-01,185.0
5890-0001-0020,2021-03-01,160.0
5890-0001-0025,2021-03-01,80.0
5890-0001-0026,2021-03-01,125.0
5890-0001-0029,2021-03-01,152.0
5890-0001-0032,2021-03-01,60.0
5890-0001-0043,2021-03-01,91.0
5890-0001-0048,2021-03-01,121.0
5890-0001-0053,2021-03-01,71.0
5890-0001-0055,2021-03-01,293.0
5890-0001-0062,2021-03-01,132.0
5890-0001-0064,2021-03-01,76.0
5890-0001-0070,2021-03-01,168.0
5890-0001-0074,2021-03-01,132.0
5890-0001-0076,2021-03-01,92.0
5890-0001-0077,2021-03-01,177.0
5890-0001-0080,2021-03-01,188.0
5890-0001-0081,2021-03-01,22.0
5890-0001-0082,2021-03-01,152.0
5890-0001-0083,2021-03-01,102.0
5890-0001-0085,2021-03-01,69.0
5890-0001-0086,2021-03-01,178.0
5890-0001-0087,2021-03-01,9.0
5890-0001-0088,2021-03-01,176.0
5890-0001-0091,2021-03-01,244.0
5890-0001-0092,2021-03-01,296.0
5890-0001-0095,2021-03-01,203.0
5890-0001-0099,2021-03-01,150.0
5890-0001-0113,2021-03-01,187.0
5890-0001-0120,2021-03-01,156.0
5890-0001-0121,2021-03-01,162.0
5890-0001-0125,2021-03-01,65.0
5890-0001-0131,2021-03-01,327.0
5890-0001-0135,2021-03-01,199.0
5890-0001-0136,2021-03-01,152.0
5890-0001-0141,2021-03-01,73.0
5890-0001-0143,2021-03-01,361.0
5890-0001-0155,2021-03-01,6.0
5890-0001-0161,2021-03-01,1560.0
5890-0001-0165,2021-03-01,5.0
5890-0001-0172,2021-03-01,336.0
5890-0001-0178,2021-03-01,10990.0
5890-0001-0183,2021-03-01,35.0
5890-0001-0184,2021-03-01,80.0
5890-0001-0185,2021-03-01,133.0
5890-0001-0186,2021-03-01,22.0
5890-0001-0188,2021-03-01,1198.0
5890-0001-0189,2021-03-01,214.0
5890-0001-0191,2021-03-01,17933.0
5890-0001-0193,2021-03-01,115.0
5890-0001-0195,2021-03-01,1796.0
5890-0001-0200,2021-03-01,373.0
5890-0001-0203,2021-03-01,377.0
5890-0001-0208,2021-03-01,92.0
5890-0001-0210,2021-03-01,102.0
5890-0001-0212,2021-03-01,315.0
5890-0001-0216,2021-03-01,4237.0
5890-0001-0219,2021-03-01,314.0
5890-0001-0224,2021-03-01,137.0
5890-0001-0225,2021-03-01,162.0
5890-0001-0226,2021-03-01,139.0
5890-0001-0228,2021-03-01,196.0
5890-0001-0230,2021-03-01,344.0
5890-0001-0231,2021-03-01,165.0
5890-0001-0232,2021-03-01,200.0
5890-0001-0234,2021-03-01,967.0
5890-0001-0235,2021-03-01,324.0
5890-0001-0236,2021-03-01,79.0
5890-0001-0237,2021-03-01,176.0
5890-0001-0238,2021-03-01,123.0
5890-0001-0239,2021-03-01,177.0
5890-0001-0240,2021-03-01,132.0
5890-0001-0241,2021-03-01,171.0
5890-0001-0242,2021-03-01,22.0
5890-0001-0243,2021-03-01,3049.0
5890-0001-0244,2021-03-01,74.0
5890-0001-0245,2021-03-01,434.0
5890-0001-0247,2021-03-01,184.0
5890-0001-0250,2021-03-01,186.0
5890-0001-0252,2021-03-01,78.0
5890-0001-0253,2021-03-01,362.0
5890-0001-0257,2021-03-01,731.0
5890-0001-0258,2021-03-01,100.0
5890-0002-0009,2021-03-01,50.0
5890-0002-0010,2021-03-01,248.0
5890-0002-0017,2021-03-01,36261.0
5890-0002-0022,2021-03-01,451.0
5890-0002-0025,2021-03-01,160.0
5890-0002-0042,2021-03-01,2037.0
5890-0002-0055,2021-03-01,823.0
5890-0002-0056,2021-03-01,5.0
5890-0002-0063,2021-03-01,36.0
5890-0002-0067,2021-03-01,2.0
5890-0002-0073,2021-03-01,966.0
5890-0002-0084,2021-03-01,4.0
5890-0002-0086,2021-03-01,1.0
5890-0002-0091,2021-03-01,9.0
5890-0002-0095,2021-03-01,5.0
5890-0002-0100,2021-03-01,5.0
5890-0002-0101,2021-03-01,5.0
5890-0002-0106,2021-03-01,9.0
5890-0002-0113,2021-03-01,25.0
5890-0002-0115,2021-03-01,2.0
5890-0003-0002,2021-03-01,33929.0
5890-0003-0008,2021-03-01,1074.0
5890-0003-0009,2021-03-01,87.0
5890-0004-0001,2021-03-01,47.0
5890-0004-0005,2021-03-01,231.0
5890-0004-0007,2021-03-01,100.0
5890-0004-0010,2021-03-01,494.0
5890-0004-0011,2021-03-01,57.0
5890-0004-0013,2021-03-01,50.0
5890-0004-0015,2021-03-01,6.0
5890-0004-0021,2021-03-01,1.0
5890-0004-0022,2021-03-01,2.0
5890-0004-0028,2021-03-01,84.0
5890-0004-0044,2021-03-01,515100.0
5890-0004-0052,2021-03-01,6.0
5890-0004-0055,2021-03-01,43756.0
5890-0004-0056,2021-03-01,2.0
5890-0004-0065,2021-03-01,306.0
5890-0004-0067,2021-03-01,330.0
5890-0004-0068,2021-03-01,1.0
5890-0004-0070,2021-03-01,451.0
5890-0004-0071,2021-03-01,16.0
5890-0004-0074,2021-03-01,6.0
5890-0004-0091,2021-03-01,11.0
5890-0004-0114,2021-03-01,2.0
5890-0004-0116,2021-03-01,2.0
5890-0004-0118,2021-03-01,1.0
5890-0004-0121,2021-03-01,5.0
5890-0004-0130,2021-03-01,238.0
5890-0004-0144,2021-03-01,26.0
5890-0004-0145,2021-03-01,54.0
5890-0004-0146,2021-03-01,197.0
5890-0004-0147,2021-03-01,117.0
5890-0004-0148,2021-03-01,527.0
5890-0004-0149,2021-03-01,204.0
5890-0004-0152,2021-03-01,20.0
5890-0004-0153,2021-03-01,34.0
5890-0004-0170,2021-03-01,105.0
5890-0004-0172,2021-03-01,113.0
5890-0004-0175,2021-03-01,57.0
5890-0004-0179,2021-03-01,287.0
5890-0004-0180,2021-03-01,336.0
5890-0005-0001,2021-03-01,18426.0
5890-0005-0002,2021-03-01,6700.0
5890-0005-0023,2021-03-01,100.0
5890-0005-0029,2021-03-01,3630.0
5890-0005-0031,2021-03-01,8.0
5890-0005-0033,2021-03-01,8000.0
5890-0005-0035,2021-03-01,204000.0
5890-0005-0039,2021-03-01,24.0
5890-0005-0052,2021-03-01,16500.0
5890-0005-0054,2021-03-01,1.0
5890-0005-0066,2021-03-01,941.0
5890-0005-0070,2021-03-01,6733.0
5890-0005-0071,2021-03-01,132.0
5890-0005-0072,2021-03-01,148.0
5890-0005-0082,2021-03-01,23000.0
5890-0005-0083,2021-03-01,542.0
5890-0005-0086,2021-03-01,250000.0
5890-0005-0089,2021-03-01,486.0
5890-0005-0096,2021-03-01,3908.0
5890-0005-0098,2021-03-01,632.0
5890-0005-0099,2021-03-01,1029.0
5890-0005-0102,2021-03-01,1998.0
5890-0005-0106,2021-03-01,6000.0
5890-0006-0002,2021-03-01,35769.92
5890-0006-0003,2021-03-01,121020.0
5890-0006-0004,2021-03-01,48030.0
5890-0006-0007,2021-03-01,28499.0
5890-0006-0008,2021-03-01,27500.0
5890-0006-0010,2021-03-01,311780.0
5890-0006-0012,2021-03-01,212940.0
5890-0006-0019,2021-03-01,292500.0
5890-0006-0023,2021-03-01,324720.0
5890-0006-0024,2021-03-01,70000.0
5890-0006-0025,2021-03-01,18360.0
5890-0006-0027,2021-03-01,484700.0
5890-0006-0028,2021-03-01,9177.4
5890-0006-0030,2021-03-01,41800.0
5890-0006-0031,2021-03-01,1200.0
5890-0006-0032,2021-03-01,165000.0
5890-0006-0033,2021-03-01,28600.0
5890-0006-0034,2021-03-01,3552.5
5890-0006-0035,2021-03-01,4.0
5890-0006-0036,2021-03-01,5800.0
5890-0006-0037,2021-03-01,1100.0
5890-0006-0038,2021-03-01,207140.0
5890-0007-0006,2021-03-01,420.0
5890-0007-0009,2021-03-01,11213.0
5890-0007-0010,2021-03-01,1870.0
5890-0007-0011,2021-03-01,127.0
5890-0007-0013,2021-03-01,609.0
5890-0007-0014,2021-03-01,3.0
5890-0008-0019,2021-03-01,10.0
5890-0008-0020,2021-03-01,5.0
5890-0008-0021,2021-03-01,18.0
5890-0008-0022,2021-03-01,14.0
5890-0008-0023,2021-03-01,32.0
5890-0008-0024,2021-03-01,1.0
5890-0008-0025,2021-03-01,17.0
5890-0008-0026,2021-03-01,9.0
5890-0008-0027,2021-03-01,2.0
5890-0008-0028,2021-03-01,21.0
5890-0008-0040,2021-03-01,9.0
5890-0008-0041,2021-03-01,2.0
5890-0008-0042,2021-03-01,2.0
5890-0008-0052,2021-03-01,4350.0
5890-0008-0053,2021-03-01,8.0
5890-0008-0054,2021-03-01,10.0
5890-0008-0060,2021-03-01,8.0
5890-0008-0061,2021-03-01,8.0
5890-0008-0062,2021-03-01,7.0
5890-0008-0064,2021-03-01,3.0
5890-0008-0065,2021-03-01,1.0
5890-0008-0066,2021-03-01,4.0
5890-0008-0078,2021-03-01,7.0
5890-0008-0079,2021-03-01,10.0
5890-0008-0080,2021-03-01,6.0
5890-0008-0082,2021-03-01,1.0
5890-0008-0100,2021-03-01,2.0
5890-0008-0101,2021-03-01,1.0
5890-0008-0107,2021-03-01,35.0
5890-0008-0112,2021-03-01,6.0
5890-0008-0128,2021-03-01,8.0
5890-0008-0130,2021-03-01,6.0
5890-0008-0133,2021-03-01,4.0
5890-0008-0135,2021-03-01,6.0
5890-0008-0139,2021-03-01,35665.4
5890-0008-0144,2021-03-01,5600.0
5890-0008-0145,2021-03-01,2452.0
5890-0008-0147,2021-03-01,16.0
5890-0008-0148,2021-03-01,25.0
5890-0008-0153,2021-03-01,43.0
5890-0008-0158,2021-03-01,8.0
5890-0008-0159,2021-03-01,4.0
5890-0008-0164,2021-03-01,3.0
5890-0008-0171,2021-03-01,6.0
5890-0008-0172,2021-03-01,10.0
5890-0008-0181,2021-03-01,14.0
5890-0008-0191,2021-03-01,5.0
5890-0008-0192,2021-03-01,5.0
5890-0008-0203,2021-03-01,99.0
5890-0008-0204,2021-03-01,99.0
5890-0008-0205,2021-03-01,6.0
5890-0008-0206,2021-03-01,3.0
5890-0008-0207,2021-03-01,6.0
5890-0008-0208,2021-03-01,5.0
5890-0008-0209,2021-03-01,15.0
5890-0008-0211,2021-03-01,400.0
5890-0008-0219,2021-03-01,8.0
5890-0008-0234,2021-03-01,6.0
5890-0008-0242,2021-03-01,8.0
5890-0008-0252,2021-03-01,2.0
5890-0008-0254,2021-03-01,26.0
5890-0008-0255,2021-03-01,20.0
5890-0008-0256,2021-03-01,26.0
5890-0008-0258,2021-03-01,3.0
5890-0008-0261,2021-03-01,43000.0
5890-0008-0270,2021-03-01,5.0
5890-0008-0271,2021-03-01,20.0
5890-0008-0272,2021-03-01,12.0
5890-0008-0275,2021-03-01,1.0
5890-0008-0295,2021-03-01,4.0
5890-0008-0296,2021-03-01,4.0
5890-0008-0303,2021-03-01,4.0
5890-0009-0015,2021-03-01,1.0
5890-0009-0016,2021-03-01,2.0
5890-0009-0017,2021-03-01,12.0
5890-0009-0018,2021-03-01,906.0
5890-0009-0019,2021-03-01,473.0
5890-0009-0021,2021-03-01,25.0
5890-0009-0026,2021-03-01,5184.0
5890-0009-0027,2021-03-01,15210.0
5890-0009-0028,2021-03-01,3.0
5890-0009-0029,2021-03-01,150.0
5890-0009-0031,2021-03-01,10.0
5890-0009-0032,2021-03-01,6.0
5890-0009-0033,2021-03-01,121.0
5890-0009-0034,2021-03-01,123.0
5890-0009-0035,2021-03-01,3.0
5890-0009-0036,2021-03-01,63.0
5890-0009-0040,2021-03-01,8544.0
5890-0009-0045,2021-03-01,50.0
5890-0009-0048,2021-03-01,1643.0
5890-0009-0049,2021-03-01,1532.0
5890-0009-0050,2021-03-01,7597.0
5890-0009-0051,2021-03-01,2.0
5890-0009-0052,2021-03-01,46610.0
5890-0009-0053,2021-03-01,17.0
5890-0009-0054,2021-03-01,9.0
5890-0009-0056,2021-03-01,49998.0
5890-0009-0057,2021-03-01,1.0
5890-0009-0058,2021-03-01,2.0
5890-0009-0059,2021-03-01,2.0
5890-0009-0060,2021-03-01,2.0
5890-0009-0061,2021-03-01,2.0
5890-0009-0062,2021-03-01,2.0
5890-0009-0063,2021-03-01,496.0
5890-0009-0066,2021-03-01,4083.0
5890-0009-0067,2021-03-01,115.0
5890-0009-0068,2021-03-01,5.0
5890-0009-0069,2021-03-01,3.0
5890-0009-0070,2021-03-01,5.0
5890-0009-0071,2021-03-01,5.0
5890-0009-0072,2021-03-01,5.0
5890-0009-0073,2021-03-01,5.0
5890-0009-0076,2021-03-01,65.0
5890-0009-0079,2021-03-01,60000.0
5890-0009-0080,2021-03-01,4.0
5890-0009-0081,2021-03-01,1500.0
5890-0009-0082,2021-03-01,10.0
5890-0010-0002,2021-03-01,4200.0
5890-0010-0003,2021-03-01,864.0
5890-0010-0004,2021-03-01,1568.0
5890-0010-0005,2021-03-01,4308.0
5890-0010-0009,2021-03-01,945.0
5890-0010-0011,2021-03-01,899.0
5890-0010-0012,2021-03-01,2.0
5890-0010-0018,2021-03-01,3260.0
5890-0010-0020,2021-03-01,2916.0
5890-0010-0022,2021-03-01,20000.0
5890-0010-0023,2021-03-01,10499.0
5890-0011-0013,2021-03-01,135.0
5890-0011-0020,2021-03-01,25.0
5890-0011-0024,2021-03-01,108.0
5890-0011-0028,2021-03-01,151.0
5890-0011-0039,2021-03-01,353.0
5890-0011-0040,2021-03-01,78.0
5890-0011-0041,2021-03-01,42.0
5890-0011-0042,2021-03-01,84.0
5890-0011-0043,2021-03-01,84.0
5890-0011-0046,2021-03-01,12914.0
5890-0011-0047,2021-03-01,5330.0
5890-0011-0048,2021-03-01,6112.0
5890-0011-0049,2021-03-01,289.0
5890-0011-0050,2021-03-01,151.0
5890-0012-0003,2021-03-01,9809.0
5890-0012-0004,2021-03-01,898.0
5890-0012-0005,2021-03-01,7359.0
5890-0012-0013,2021-03-01,55.0
5890-0012-0015,2021-03-01,16.0
5890-0012-0016,2021-03-01,17.0
5890-0012-0017,2021-03-01,265.0
5890-0012-0018,2021-03-01,433.0
5890-0013-0001,2021-03-01,1.0
5890-0013-0003,2021-03-01,18.0
5890-0013-0018,2021-03-01,89.0
5890-0013-0030,2021-03-01,250.0
5890-0013-0033,2021-03-01,1.0
5890-0013-0067,2021-03-01,1.0
5890-0013-0068,2021-03-01,48.0
5890-0013-0069,2021-03-01,106.0
5890-0013-0077,2021-03-01,8.0
5890-0013-0078,2021-03-01,1091.0
5890-0013-0085,2021-03-01,27500.0
5890-0013-0086,2021-03-01,89.0
5890-0013-0091,2021-03-01,14190.0
5890-0013-0092,2021-03-01,15.0
5890-0014-0003,2021-03-01,105.0
5890-0014-0004,2021-03-01,65.0
5890-0014-0009,2021-03-01,267.0
5890-0014-0016,2021-03-01,28.0
5890-0014-0019,2021-03-01,30.0
5890-0014-0020,2021-03-01,30.0
5890-0014-0026,2021-03-01,48.0
5890-0014-0027,2021-03-01,13.0
5890-0014-0041,2021-03-01,10.0
5890-0014-0042,2021-03-01,2.0
5890-0015-0007,2021-03-01,11.0
5890-0015-0010,2021-03-01,60.0
5890-0015-0021,2021-03-01,42000.0
5890-0015-0022,2021-03-01,168000.0
5890-0015-0035,2021-03-01,158.0
5890-0015-0044,2021-03-01,1044.66
5890-0015-0045,2021-03-01,28.0
5890-0015-0049,2021-03-01,663000.0
5890-0015-0050,2021-03-01,35.0
5890-0015-0057,2021-03-01,1.0
5900-0001-0004,2021-03-01,71.0
5900-0001-0005,2021-03-01,1000.0
5900-0001-0009,2021-03-01,661.0
5900-0001-0015,2021-03-01,799.0
5900-0001-0016,2021-03-01,3488.0
5900-0001-0019,2021-03-01,10.0
5900-0001-0021,2021-03-01,16492.0
5900-0001-0023,2021-03-01,1660.0
5900-0001-0024,2021-03-01,291.0
5900-0001-0026,2021-03-01,93.0
5900-0001-0029,2021-03-01,4120.0
5900-0001-0030,2021-03-01,15835.0
5900-0001-0031,2021-03-01,684.0
5900-0001-0032,2021-03-01,16854.0
5900-0001-0036,2021-03-01,10766.0
5900-0001-0040,2021-03-01,35365.0
5900-0001-0041,2021-03-01,3511.0
5900-0001-0044,2021-03-01,960.0
5900-0001-0047,2021-03-01,31368.0
5900-0001-0051,2021-03-01,3388.0
5900-0001-0052,2021-03-01,8845.0
5900-0001-0054,2021-03-01,1930.0
5900-0001-0056,2021-03-01,526.0
5900-0001-0057,2021-03-01,2078.0
5900-0001-0059,2021-03-01,2033.0
5900-0001-0060,2021-03-01,399.0
5900-0001-0061,2021-03-01,2210.0
5900-0001-0063,2021-03-01,4513.0
5900-0001-0064,2021-03-01,2100.0
5900-0001-0067,2021-03-01,500.0
5900-0001-0068,2021-03-01,2919.0
5900-0001-0069,2021-03-01,3036.0
5900-0001-0071,2021-03-01,97.0
5900-0001-0072,2021-03-01,25.0
5900-0001-0073,2021-03-01,204.0
5900-0001-0074,2021-03-01,25132.0
5900-0001-0075,2021-03-01,6523.0
5900-0001-0076,2021-03-01,447.0
5900-0001-0080,2021-03-01,6637.0
5900-0001-0083,2021-03-01,3173.0
5900-0001-0085,2021-03-01,178.0
5900-0001-0086,2021-03-01,10197.0
5900-0001-0088,2021-03-01,733.0
5900-0001-0090,2021-03-01,1570.0
5900-0001-0093,2021-03-01,4347.0
5900-0001-0094,2021-03-01,632.0
5900-0001-0097,2021-03-01,355.0
5900-0001-0098,2021-03-01,3150.0
5900-0001-0099,2021-03-01,328.0
5900-0001-0100,2021-03-01,884.0
5900-0001-0101,2021-03-01,792.0
5900-0001-0102,2021-03-01,4627.0
5900-0001-0103,2021-03-01,1659.0
5900-0001-0105,2021-03-01,1757.0
5900-0001-0106,2021-03-01,3485.0
5900-0001-0107,2021-03-01,670.0
5900-0001-0108,2021-03-01,3955.0
5900-0001-0109,2021-03-01,532.0
5900-0001-0110,2021-03-01,32.0
5900-0001-0112,2021-03-01,184.0
5900-0001-0115,2021-03-01,70587.0
5900-0001-0116,2021-03-01,707.0
5900-0001-0117,2021-03-01,2071.0
5900-0001-0118,2021-03-01,6528.0
5900-0001-0119,2021-03-01,421.0
5900-0001-0120,2021-03-01,2186.0
5900-0001-0121,2021-03-01,2526.0
5900-0001-0124,2021-03-01,25.0
5900-0001-0125,2021-03-01,1376.0
5900-0001-0126,2021-03-01,7199.0
5900-0001-0128,2021-03-01,22221.0
5900-0002-0007,2021-03-01,9.0
5900-0002-0008,2021-03-01,1.0
5900-0002-0009,2021-03-01,4.0
5900-0002-0010,2021-03-01,6.0
5900-0002-0011,2021-03-01,74936.0
5900-0002-0012,2021-03-01,799.0
5900-0002-0014,2021-03-01,2.0
5900-0002-0017,2021-03-01,119.0
5900-0002-0020,2021-03-01,12660.0
5900-0002-0021,2021-03-01,1.0
5900-0002-0022,2021-03-01,98393.0
5900-0002-0024,2021-03-01,1441.0
5900-0002-0025,2021-03-01,1750.0
5900-0002-0028,2021-03-01,6924.0
5900-0002-0034,2021-03-01,4.0
5900-0003-0007,2021-03-01,574.0
5900-0003-0010,2021-03-01,8.0
5900-0003-0012,2021-03-01,1394.0
5900-0003-0015,2021-03-01,60.0
5900-0004-0017,2021-03-01,600.0
5900-0004-0024,2021-03-01,1055.0
5900-0004-0026,2021-03-01,1.0
5900-0004-0033,2021-03-01,1087.0
5900-0004-0035,2021-03-01,1270.0
5900-0004-0041,2021-03-01,4261.0
5900-0004-0042,2021-03-01,16.0
5900-0004-0043,2021-03-01,893.0
5900-0004-0050,2021-03-01,100.0
5900-0005-0033,2021-03-01,60.0
5900-0005-0040,2021-03-01,730.0
5900-0005-0041,2021-03-01,4218.0
5900-0005-0042,2021-03-01,4219.0
5900-0005-0043,2021-03-01,2085.0
5900-0005-0044,2021-03-01,763.0
5900-0005-0045,2021-03-01,2084.0
5900-0005-0050,2021-03-01,770.0
5900-0005-0053,2021-03-01,480.0
5900-0005-0060,2021-03-01,7.0
5900-0005-0061,2021-03-01,92.0
5900-0005-0063,2021-03-01,50.0
5900-0005-0067,2021-03-01,60.0
5900-0005-0068,2021-03-01,90.0
5900-0005-0069,2021-03-01,74.0
5900-0005-0070,2021-03-01,49.0
5900-0005-0072,2021-03-01,13597.0
5900-0005-0079,2021-03-01,6132.0
5900-0005-0080,2021-03-01,4913.0
5900-0005-0089,2021-03-01,15.0
5900-0005-0091,2021-03-01,10.0
5900-0005-0092,2021-03-01,2510.0
5900-0005-0094,2021-03-01,2653.0
5900-0005-0095,2021-03-01,7155.0
5900-0005-0096,2021-03-01,2453.0
5900-0005-0097,2021-03-01,8542.0
5900-0005-0100,2021-03-01,6.0
5900-0005-0101,2021-03-01,30.0
5900-0005-0104,2021-03-01,38.0
5900-0005-0108,2021-03-01,1.0
5900-0006-0001,2021-03-01,51.0
5900-0006-0004,2021-03-01,18.0
5900-0006-0010,2021-03-01,85.0
5900-0006-0011,2021-03-01,25.0
5900-0006-0013,2021-03-01,50.0
5900-0006-0014,2021-03-01,50.0
5900-0006-0015,2021-03-01,50.0
5900-0006-0016,2021-03-01,50.0
5900-0006-0034,2021-03-01,86.0
5900-0006-0035,2021-03-01,91.0
5900-0006-0058,2021-03-01,6.0
5900-0006-0067,2021-03-01,41.0
5900-0006-0069,2021-03-01,48.0
5900-0006-0080,2021-03-01,35.0
5900-0006-0081,2021-03-01,10.0
5900-0006-0087,2021-03-01,3.0
5900-0006-0088,2021-03-01,11.0
5900-0006-0089,2021-03-01,9.0
5900-0006-0101,2021-03-01,17.0
5900-0006-0116,2021-03-01,70.0
5900-0006-0117,2021-03-01,41.0
5900-0006-0128,2021-03-01,208.0
5900-0006-0129,2021-03-01,25.0
5900-0006-0130,2021-03-01,16.0
5900-0006-0131,2021-03-01,31.0
5900-0006-0137,2021-03-01,3.0
5900-0006-0149,2021-03-01,45.0
5900-0006-0163,2021-03-01,1.0
5900-0006-0167,2021-03-01,11.0
5900-0006-0168,2021-03-01,7.0
5900-0006-0169,2021-03-01,7.0
5900-0006-0170,2021-03-01,7.0
5900-0006-0171,2021-03-01,3.0
5900-0006-0172,2021-03-01,607.0
5900-0006-0173,2021-03-01,591.0
5900-0006-0175,2021-03-01,2000.0
5900-0007-0003,2021-03-01,28.0
5900-0007-0006,2021-03-01,2.0
5900-0007-0014,2021-03-01,64.0
5900-0007-0015,2021-03-01,670.0
5900-0007-0016,2021-03-01,24.0
5900-0007-0020,2021-03-01,2195.0
5900-0007-0021,2021-03-01,2.0
5900-0007-0022,2021-03-01,2565.0
5900-0007-0026,2021-03-01,19.0
5900-0007-0030,2021-03-01,10.0
5900-0007-0035,2021-03-01,197.0
5900-0007-0038,2021-03-01,8.0
5900-0007-0039,2021-03-01,20.0
5900-0007-0046,2021-03-01,5.0
5900-0007-0050,2021-03-01,2448.0
5900-0007-0052,2021-03-01,56.0
5900-0007-0055,2021-03-01,1.0
5900-0007-0057,2021-03-01,3.0
5900-0007-0058,2021-03-01,3.0
5900-0007-0059,2021-03-01,6.0
5900-0007-0060,2021-03-01,3.0
5900-0007-0061,2021-03-01,6.0
5900-0007-0062,2021-03-01,6.0
5900-0007-0064,2021-03-01,1.0
5900-0008-0011,2021-03-01,3391.0
5900-0008-0013,2021-03-01,3.0
5900-0008-0015,2021-03-01,1.0
5900-0008-0016,2021-03-01,57905.0
5900-0008-0032,2021-03-01,2.0
5900-0008-0034,2021-03-01,1.0
5900-0008-0035,2021-03-01,2.0
5900-0008-0036,2021-03-01,10.0
5900-0008-0037,2021-03-01,3.0
5900-0008-0058,2021-03-01,2.0
5900-0008-0059,2021-03-01,2.0
5900-0008-0060,2021-03-01,1.0
5900-0008-0061,2021-03-01,28857.0
5900-0008-0069,2021-03-01,4980.0
5900-0008-0074,2021-03-01,1.0
5900-0008-0078,2021-03-01,5.0
5900-0008-0080,2021-03-01,2012.0
5900-0008-0083,2021-03-01,753.0
5900-0008-0089,2021-03-01,332.0
5900-0008-0092,2021-03-01,5.0
5900-0008-0094,2021-03-01,849.0
5900-0008-0095,2021-03-01,2607.0
5900-0008-0099,2021-03-01,861.0
5900-0008-0102,2021-03-01,17.0
5900-0008-0104,2021-03-01,9.0
5900-0008-0106,2021-03-01,5.0
5900-0008-0109,2021-03-01,2251.0
5900-0008-0120,2021-03-01,8.0
5900-0008-0125,2021-03-01,285.0
5900-0008-0130,2021-03-01,11571.0
5900-0008-0135,2021-03-01,2920.0
5900-0010-0018,2021-03-01,25.0
6001-0602-4800,2021-03-01,5.0
6001-0602-4902,2021-03-01,3.0
6001-0602-5000,2021-03-01,4.0
6001-0602-6800,2021-03-01,1.0
6001-0602-6900,2021-03-01,1.0
6001-0602-7001,2021-03-01,1.0
6001-0602-7101,2021-03-01,1.0
6001-0803-8901,2021-03-01,1.0
6001-0805-2901,2021-03-01,2.0
6001-0805-3000,2021-03-01,1.0
6001-0900-1001,2021-03-01,1.0
6001-0900-4100,2021-03-01,1.0
6001-0901-3800,2021-03-01,1.0
6001-0901-3900,2021-03-01,3.0
6001-0902-5000,2021-03-01,2.0
6001-0903-3901,2021-03-01,1.0
6001-1000-0300,2021-03-01,1.0
6001-1000-0700,2021-03-01,25.0
6001-1003-4302,2021-03-01,37.0
6001-1003-7000,2021-03-01,2.0
6001-1004-1900,2021-03-01,2.0
6001-1004-4400,2021-03-01,1.0
6001-1004-6600,2021-03-01,1.0
6001-1004-6700,2021-03-01,1.0
6001-1100-7803,2021-03-01,36.0
6001-1100-8103,2021-03-01,8.0
